t,index,lon_gps,lat_gps,timestamp,speed (mph),heading,time,duration_local,speed,speed_haversine,distance_gps,bearing_gps,speed_geod,x_gps,y_gps,road_index,lon_road,lat_road,order_gps,x_road,y_road,distance_road,bearing_road,offset,section,road type,lon,lat,order_road,x,y
1156.4754674771227,1101,4.378867,51.888675,1999-11-30 09:25:35+00:00,0.0,166.4,2022-01-17 09:25:35,1145.0,0.0,29.173410583806152,29.196010337936578,166.3603967011101,29.196010337936578,85585.23429148382,433831.36570192926,901,4.37887,51.888664,1488.0,85585.42383,433830.1391,29.46134424,166.0720903,-0.11127818605881869,E,straight,4.37887,51.888664,1488,85585.42383,433830.1391
1157.4754674771227,1102,4.378973,51.888417,1999-11-30 09:25:36+00:00,0.0,165.7,2022-01-17 09:25:36,1146.0,0.0,29.59625891014928,29.61957138549358,165.7360273358182,29.61957138549358,85592.1330168519,433802.5623871513,902,4.378974,51.888406,1489.0,85592.18488,433801.3377,29.58594574,165.9944669,-0.24607201266731996,E,straight,4.378974,51.888406,1489,85592.18488,433801.3377
1158.4754674771227,1103,4.379083,51.888157,1999-11-30 09:25:37+00:00,0.0,165.4,2022-01-17 09:25:37,1147.0,0.0,29.880059962488723,29.90385725019124,165.3296060239593,29.90385725019124,85599.30409578278,433773.53276756906,903,4.379089,51.888148,1491.0,85599.70324,433772.5258,29.77831017,164.5803841,0.11703804232598707,E,straight,4.379089,51.888148,1491,85599.70324,433772.5258
1159.4754674771227,1104,4.379198,51.887898,1999-11-30 09:25:38+00:00,0.0,164.6,2022-01-17 09:25:38,1148.0,0.0,29.86135177071089,29.885595443528125,164.63701965027178,29.885595443528125,85606.82100104252,433744.60963522526,904,4.379205,51.887889,1492.0,85607.28899,433743.6017,29.90390991,164.509815,0.18179724352076515,E,straight,4.379205,51.887889,1492,85607.28899,433743.6017
1160.4754674771227,1105,4.379317,51.88764,1999-11-30 09:25:39+00:00,0.0,164.2,2022-01-17 09:25:39,1149.0,0.0,29.82812968861864,29.852737251981523,164.07066830342217,29.852737251981523,85614.6148985996,433715.79394614894,906,4.379323,51.887633,1494.0,85615.01714,433715.0095,15.86743429,163.8770069,0.16857950686039236,E,straight,4.379323,51.887633,1494,85615.01714,433715.0095
1161.4754674771227,1106,4.379437,51.887385,1999-11-30 09:25:40+00:00,0.0,163.8,2022-01-17 09:25:40,1150.0,0.0,29.526515632720912,29.55108815352064,163.76459239188253,29.55108815352064,85622.48235760935,433687.31106156233,907,4.37944,51.88738,1495.0,85622.68117,433686.752,29.28000048,164.0309107,0.037331970141417745,E,straight,4.37944,51.88738,1495,85622.68117,433686.752
1162.4754674771227,1107,4.379557,51.88713,1999-11-30 09:25:41+00:00,0.0,163.8,2022-01-17 09:25:41,1151.0,0.0,29.526528667474373,29.55110003773615,163.76450468575365,29.55110003773615,85630.34991111989,433658.82819064014,908,4.379557,51.887129,1496.0,85630.34837,433658.7169,29.0661332,163.9101423,-0.0323243486694378,E,straight,4.379557,51.887129,1496,85630.34837,433658.7169
1163.4754674771227,1108,4.379678,51.886875,1999-11-30 09:25:42+00:00,0.0,163.6,2022-01-17 09:25:42,1152.0,0.0,29.54575823782813,29.570435576463044,163.63633107787547,29.570435576463044,85638.28639976276,433630.3443792616,909,4.379638,51.886875,1498.0,85635.53277,433630.3825,28.80636337,168.8370109,-2.69415204082475,E,straight,4.379638,51.886875,1498,85635.53277,433630.3825
1164.4754674771227,1109,4.379803,51.88662,1999-11-30 09:25:43+00:00,0.0,163.2,2022-01-17 09:25:43,1153.0,0.0,29.62410387078128,29.64921608125614,163.12558540475172,29.64921608125614,85646.49834778125,433601.8567657444,911,4.379752,51.886604,1500.0,85642.96279,433600.1254,16.53804147,161.55439,-3.9017280609935137,E,straight,4.379752,51.886604,1500,85642.96279,433600.1254
1165.4754674771227,1110,4.379932,51.886363,1999-11-30 09:25:44+00:00,0.0,162.8,2022-01-17 09:25:44,1154.0,0.0,29.917137648253377,29.9427827167364,162.74479151667418,29.9427827167364,85654.98267689504,433573.14285455726,912,4.379889,51.88635,1501.0,85652.00246,433571.7376,29.79395419,161.5427096,-3.2718146062736246,E,straight,4.379889,51.88635,1501,85652.00246,433571.7376
1166.4754674771227,1111,4.380063,51.886108,1999-11-30 09:25:45+00:00,0.0,162.3,2022-01-17 09:25:45,1155.0,0.0,29.745997469126955,29.77178377737199,162.36457703468366,29.77178377737199,85663.60787455073,433544.64954846766,913,4.380026,51.886095,1502.0,85661.04069,433543.2386,29.89953231,161.6101151,-2.8812110179187362,E,straight,4.380026,51.886095,1502,85661.04069,433543.2386
1167.4754674771227,1112,4.380198,51.88585,1999-11-30 09:25:46+00:00,0.0,162.1,2022-01-17 09:25:46,1156.0,0.0,30.14740246626412,30.17377577685544,162.05811802369087,30.17377577685544,85672.50392089243,433515.8186986545,914,4.380166,51.885836,1503.0,85670.27939,433514.2917,30.38709623,161.5051802,-2.594031933208578,E,straight,4.380166,51.885836,1503,85670.27939,433514.2917
1168.4754674771227,1113,4.380333,51.885593,1999-11-30 09:25:47+00:00,0.0,162.0,2022-01-17 09:25:47,1157.0,0.0,30.04162509715968,30.067956198595844,161.99270777715543,30.067956198595844,85681.40161560048,433487.0991144715,915,4.380304,51.885579,1504.0,85679.38361,433485.5693,30.13245223,161.6191739,-2.397448824440725,E,straight,4.380304,51.885579,1504,85679.38361,433485.5693
1169.4754674771227,1114,4.38047,51.885335,1999-11-30 09:25:48+00:00,0.0,161.9,2022-01-17 09:25:48,1158.0,0.0,30.18990531039448,30.216511146101325,161.80950625635555,30.216511146101325,85690.43556272384,433458.26639224135,916,4.380444,51.88532,1505.0,85688.62253,433456.6225,30.38712884,161.5049813,-2.24087095469775,E,straight,4.380444,51.88532,1505,85688.62253,433456.6225
1170.4754674771227,1115,4.38061,51.885077,1999-11-30 09:25:49+00:00,0.0,161.5,2022-01-17 09:25:49,1159.0,0.0,30.25468410943976,30.281646352344183,161.43810429778063,30.281646352344183,85699.67614910744,433429.4308279026,917,4.380583,51.885062,1506.0,85697.79427,433427.7878,30.25979967,161.5616887,-2.3049348680934356,E,straight,4.380583,51.885062,1506,85697.79427,433427.7878
1171.4754674771227,1116,4.380752,51.884817,1999-11-30 09:25:50+00:00,0.0,161.4,2022-01-17 09:25:50,1160.0,0.0,30.509231613422514,30.536511979780123,161.3259760945359,30.536511979780123,85709.0514540939,433400.3708788615,918,4.380725,51.884798,1507.0,85707.16341,433398.2829,30.95847185,161.5897008,-2.450837236670577,E,straight,4.380725,51.884798,1507,85707.16341,433398.2829
1172.4754674771227,1117,4.380897,51.884557,1999-11-30 09:25:51+00:00,0.0,161.0,2022-01-17 09:25:51,1161.0,0.0,30.57564778291929,30.60329271052188,160.95950135807428,30.60329271052188,85718.63340557761,433371.308089794,919,4.380865,51.884538,1508.0,85716.40113,433369.2249,30.49271694,161.5710017,-2.776353060068825,E,straight,4.380865,51.884538,1508,85716.40113,433369.2249
1173.4754674771227,1118,4.381045,51.884295,1999-11-30 09:25:52+00:00,0.0,160.7,2022-01-17 09:25:52,1162.0,0.0,30.853208825697887,30.88129812166059,160.73180929111916,30.88129812166059,85728.41892762556,433342.0199650247,920,4.381007,51.884274,1509.0,85725.7705,433339.72,30.95850526,161.5894997,-3.2392578823578377,E,straight,4.381007,51.884274,1509,85725.7705,433339.72
1174.4754674771227,1119,4.381197,51.88403,1999-11-30 09:25:53+00:00,0.0,160.5,2022-01-17 09:25:53,1163.0,0.0,31.25896143888608,31.28765928462969,160.45730017375251,31.28765928462969,85738.4753307058,433312.3943046318,921,4.381151,51.884007,1510.0,85735.27305,433309.8794,31.31873565,161.543219,-3.833755864405221,E,straight,4.381151,51.884007,1510,85735.27305,433309.8794
1175.4754674771227,1120,4.381355,51.883765,1999-11-30 09:25:54+00:00,0.0,159.8,2022-01-17 09:25:54,1164.0,0.0,31.398824655682365,31.428287468380628,159.74739262323567,31.428287468380628,85748.94493049345,433282.7629504648,922,4.381296,51.883739,1511.0,85744.84303,433279.9267,31.44610832,161.4882938,-4.790168259978707,E,straight,4.381296,51.883739,1511,85744.84303,433279.9267
1176.4754674771227,1121,4.381522,51.8835,1999-11-30 09:25:55+00:00,0.0,158.8,2022-01-17 09:25:55,1165.0,0.0,31.61751194843912,31.6481659246178,158.69467124571983,31.6481659246178,85760.03427175763,433253.1230478762,923,4.381465,51.883467,1513.0,85756.05927,433249.5061,32.4242006,158.9680008,-5.008271535321646,E,straight,4.381465,51.883467,1513,85756.05927,433249.5061
1177.4754674771227,1122,4.381695,51.883233,1999-11-30 09:25:56+00:00,0.0,158.1,2022-01-17 09:25:56,1166.0,0.0,31.9755323002944,32.00706449907728,158.15026744012786,32.00706449907728,85771.53374931248,433223.2549609462,924,4.381633,51.883203,1514.0,85767.21912,433219.9766,31.56972258,158.5047441,-5.215808574774921,E,straight,4.381633,51.883203,1514,85767.21912,433219.9766
1178.4754674771227,1123,4.381868,51.88297,1999-11-30 09:25:57+00:00,0.0,157.9,2022-01-17 09:25:57,1167.0,0.0,31.56301613294916,31.59443489474292,157.84976421331876,31.59443489474292,85783.0395232554,433193.83189574425,925,4.381801,51.882938,1515.0,85778.37756,433190.3357,31.67329884,158.5783806,-5.616814675376268,E,straight,4.381801,51.882938,1515,85778.37756,433190.3357
1179.4754674771227,1124,4.382038,51.882707,1999-11-30 09:25:58+00:00,0.0,158.3,2022-01-17 09:25:58,1168.0,0.0,31.486154316795247,31.51715546361424,158.19746612915776,31.51715546361424,85794.33889639031,433164.4117143641,926,4.381969,51.882675,1516.0,85789.53922,433160.9175,31.46626995,158.4302757,-5.748148461534247,E,straight,4.381969,51.882675,1516,85789.53922,433160.9175
1180.4754674771227,1125,4.382207,51.882445,1999-11-30 09:25:59+00:00,0.0,158.3,2022-01-17 09:25:59,1169.0,0.0,31.35747371912015,31.388307118344475,158.23861738677064,31.388307118344475,85805.57109791799,433135.10376024095,927,4.382136,51.882413,1517.0,85800.63371,433131.6114,31.33751435,158.4724521,-5.874478347854134,E,straight,4.382136,51.882413,1517,85800.63371,433131.6114
1181.4754674771227,1126,4.382372,51.882183,1999-11-30 09:26:00+00:00,0.0,158.7,2022-01-17 09:26:00,1170.0,0.0,31.256975986126868,31.287262357710784,158.70695655230196,31.287262357710784,85816.52804462789,433105.7996393743,928,4.382303,51.882151,1518.0,85811.72833,433102.3054,31.33753766,158.4723375,-5.747101498815849,E,straight,4.382303,51.882151,1518,85811.72833,433102.3054
